Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,Overtime_Hours,Loyalty_Ratio,Promotion_Stagnation,Manager_Stability,Prior_Tenure_Avg,Compa_Ratio_Level,Hike_Per_Performance,Burnout_Risk_Score,Attrition_Binary
22,No,Non-Travel,Sales,17,2,Marketing,880,Male,3,Sales Executive,Married,97050,1.0,18,2,4.0,3,4,1,3,2,3,2.0,3.0,2.0,8.882230426629162,0.8822304266291621,1.0,0.25,0.75,0.0,32350.0,6.0,2.646691279887486,0
50,No,Travel_Frequently,Research & Development,3,3,Other,881,Male,2,Research Scientist,Married,42940,2.0,20,0,32.0,2,30,12,13,2,4,2.0,3.0,3.0,9.425232053040695,1.4252320530406948,0.9375,0.4,0.43333333333333335,1.0,21470.0,5.0,2.8504641060813896,0
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,882,Male,3,Research Scientist,Married,47210,3.0,14,1,6.0,3,3,0,2,3,3,2.0,4.0,3.0,6.344614463601533,-1.6553855363984669,0.5,0.0,0.6666666666666666,1.0,15736.666666666666,4.666666666666667,-3.3107710727969337,0
44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,883,Male,3,Manager,Divorced,25190,0.0,21,2,23.0,2,22,1,10,3,4,2.0,4.0,2.0,8.780374942844077,0.7803749428440767,0.9565217391304348,0.045454545454545456,0.45454545454545453,0.0,8396.666666666666,5.25,2.34112482853223,0
30,No,Travel_Rarely,Research & Development,4,3,Medical,884,Female,1,Research Director,Married,21210,1.0,13,1,6.0,2,6,1,1,3,3,2.0,2.0,2.0,6.562242489270386,-1.4377575107296137,1.0,0.16666666666666666,0.16666666666666666,0.0,21210.0,4.333333333333333,-4.313272532188841,0
45,No,Travel_Rarely,Sales,29,2,Technical Degree,885,Female,2,Research Scientist,Single,29730,1.0,12,0,10.0,2,10,1,4,3,3,3.0,1.0,3.0,8.87501467931346,0.8750146793134608,1.0,0.1,0.4,0.0,14865.0,4.0,1.7500293586269215,0
45,No,Non-Travel,Sales,2,4,Life Sciences,886,Male,2,Manufacturing Director,Married,58550,1.0,14,1,10.0,3,10,4,5,2,3,1.0,1.0,3.0,7.908878159275155,-0.09112184072484464,1.0,0.4,0.5,0.0,29275.0,4.666666666666667,-0.18224368144968928,0
31,No,Travel_Frequently,Research & Development,7,3,Medical,887,Male,2,Research Scientist,Single,36170,7.0,21,1,10.0,5,5,0,3,3,4,4.0,1.0,3.0,7.144681688125895,-0.8553183118741048,0.5,0.0,0.6,0.7142857142857143,18085.0,5.25,-1.7106366237482096,0
36,No,Travel_Rarely,Research & Development,18,1,Medical,888,Male,2,Manufacturing Director,Married,67250,9.0,17,1,7.0,3,3,1,1,3,3,3.0,3.0,3.0,10.91689342403628,2.91689342403628,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.4444444444444444,33625.0,5.666666666666667,5.83378684807256,0
34,No,Travel_Frequently,Sales,28,4,Marketing,889,Male,5,Manufacturing Director,Divorced,103250,1.0,11,1,9.0,3,9,7,2,2,3,3.0,4.0,3.0,6.102161785216179,-1.897838214783821,1.0,0.7777777777777778,0.2222222222222222,0.0,20650.0,3.6666666666666665,-3.795676429567642,0
49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,890,Male,3,Healthcare Representative,Married,69490,1.0,14,1,10.0,2,9,1,4,3,3,3.0,1.0,2.0,7.295703161320317,-0.7042968386796833,0.9,0.1111111111111111,0.4444444444444444,1.0,23163.333333333332,4.666666666666667,-2.11289051603905,0
39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,891,Male,3,Research Scientist,Married,106090,2.0,17,1,10.0,2,7,7,7,3,3,2.0,1.0,3.0,6.567342995169082,-1.4326570048309177,0.7,1.0,1.0,1.5,35363.333333333336,5.666666666666667,-2.8653140096618355,0
27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,892,Male,4,Research Scientist,Divorced,44470,1.0,13,0,7.0,4,7,0,7,3,3,4.0,1.0,3.0,6.090469821673525,-1.9095301783264746,1.0,0.0,1.0,0.0,11117.5,4.333333333333333,-3.8190603566529493,0
35,No,Travel_Rarely,Research & Development,2,3,Medical,893,Female,2,Sales Executive,Married,21570,1.0,25,0,16.0,1,16,1,10,2,4,2.0,1.0,3.0,7.603104018912529,-0.3968959810874706,1.0,0.0625,0.625,0.0,10785.0,6.25,-0.7937919621749412,0
28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,894,Male,3,Manufacturing Director,Divorced,46010,0.0,15,2,6.0,2,5,0,0,3,3,2.0,1.0,2.0,7.38428125,-0.6157187500000001,0.8333333333333334,0.0,0.0,0.0,15336.666666666666,5.0,-1.8471562500000003,0
21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,895,Female,1,Laboratory Technician,Single,170990,1.0,14,1,3.0,2,2,2,2,3,3,3.0,4.0,3.0,7.880823877068558,-0.11917612293144231,0.6666666666666666,1.0,1.0,1.0,170990.0,4.666666666666667,-0.23835224586288462,0
18,Yes,Travel_Frequently,Research & Development,3,5,Medical,896,Male,1,Research Director,Single,24790,1.0,12,1,0.0,2,0,0,0,2,3,2.0,4.0,4.0,8.39764060356653,0.3976406035665292,0.0,0.0,0.0,0.0,24790.0,4.0,0.3976406035665292,1
47,No,Travel_Rarely,Research & Development,25,4,Medical,897,Male,2,Research Scientist,Married,148520,3.0,19,3,27.0,3,5,1,0,2,3,4.0,3.0,3.0,6.03974173553719,-1.9602582644628104,0.18518518518518517,0.2,0.0,7.333333333333333,74260.0,6.333333333333333,-3.9205165289256207,0
39,No,Travel_Rarely,Sales,2,4,Life Sciences,898,Male,1,Laboratory Technician,Divorced,72640,0.0,17,0,11.0,5,10,0,7,3,3,3.0,3.0,3.0,6.870003687315634,-1.1299963126843657,0.9090909090909091,0.0,0.7,0.0,72640.0,5.666666666666667,-2.2599926253687315,0
40,No,Travel_Rarely,Research & Development,22,1,Life Sciences,899,Male,1,Laboratory Technician,Married,56660,1.0,14,1,18.0,2,18,14,12,3,3,1.0,3.0,3.0,7.586946859903381,-0.4130531400966193,1.0,0.7777777777777778,0.6666666666666666,0.0,56660.0,4.666666666666667,-0.8261062801932386,0
35,No,Non-Travel,Research & Development,29,3,Medical,900,Female,2,Sales Executive,Married,78230,1.0,13,1,15.0,3,14,2,9,3,3,3.0,3.0,3.0,6.191809178743962,-1.808190821256038,0.9333333333333333,0.14285714285714285,0.6428571428571429,1.0,39115.0,4.333333333333333,-3.616381642512076,0
37,No,Travel_Rarely,Research & Development,29,4,Technical Degree,901,Male,1,Laboratory Technician,Married,78800,3.0,12,1,9.0,2,4,0,2,4,3,3.0,3.0,2.0,7.993996978149697,-0.006003021850302659,0.4444444444444444,0.0,0.5,1.6666666666666667,78800.0,4.0,-0.018009065550907977,0
39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,902,Female,2,Manager,Single,131940,0.0,11,0,10.0,2,9,3,8,3,3,1.0,3.0,1.0,6.660409482758621,-1.339590517241379,0.9,0.3333333333333333,0.8888888888888888,0.0,65970.0,3.6666666666666665,-5.358362068965516,0
45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,903,Female,2,Laboratory Technician,Divorced,50670,1.0,11,2,10.0,3,10,3,9,2,3,4.0,4.0,3.0,7.3171510560146915,-0.6828489439853085,1.0,0.3,0.9,0.0,25335.0,3.6666666666666665,-1.365697887970617,0
38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,904,Female,3,Sales Executive,Married,50790,3.0,11,0,10.0,3,5,0,2,3,3,4.0,3.0,4.0,9.588505007153074,1.5885050071530742,0.5,0.0,0.4,1.6666666666666667,16930.0,3.6666666666666665,1.5885050071530742,0
35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,905,Male,3,Healthcare Representative,Married,23210,9.0,12,1,15.0,0,13,6,0,3,3,4.0,1.0,3.0,5.966612268518518,-2.033387731481482,0.8666666666666667,0.46153846153846156,0.0,0.2222222222222222,7736.666666666667,4.0,-4.066775462962964,1
37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,906,Female,2,Healthcare Representative,Married,174440,1.0,14,0,8.0,4,8,7,7,3,3,2.0,2.0,1.0,7.942092352092352,-0.057907647907647686,1.0,0.875,0.875,0.0,87220.0,4.666666666666667,-0.23163059163059074,0
40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,907,Female,2,Healthcare Representative,Single,24040,6.0,17,0,18.0,2,4,3,3,2,3,3.0,4.0,2.0,9.179383101851851,1.179383101851851,0.2222222222222222,0.75,0.75,2.3333333333333335,12020.0,5.666666666666667,3.538149305555553,0
44,No,Travel_Frequently,Sales,2,2,Marketing,908,Male,1,Laboratory Technician,Married,34520,4.0,11,1,14.0,2,10,0,2,2,3,1.0,4.0,3.0,8.593498563218391,0.5934985632183913,0.7142857142857143,0.0,0.2,1.0,34520.0,3.6666666666666665,1.1869971264367827,0
48,No,Travel_Frequently,Sales,10,4,Marketing,909,Female,3,Manager,Married,22700,2.0,14,3,23.0,2,2,2,2,3,3,3.0,4.0,3.0,7.111725146198831,-0.8882748538011693,0.08695652173913043,1.0,1.0,10.5,7566.666666666667,4.666666666666667,-1.7765497076023387,0
35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,910,Male,2,Manager,Divorced,173990,6.0,12,0,7.0,3,2,2,2,1,3,3.0,4.0,2.0,10.69871586629002,2.6987158662900192,0.2857142857142857,1.0,1.0,0.8333333333333334,86995.0,4.0,8.096147598870058,1
24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,911,Male,2,Research Scientist,Single,54880,1.0,22,1,6.0,6,6,1,3,3,4,1.0,4.0,3.0,8.687724314272431,0.6877243142724314,1.0,0.16666666666666666,0.5,0.0,27440.0,5.5,1.3754486285448628,0
27,No,Travel_Rarely,Sales,10,4,Life Sciences,912,Male,3,Sales Executive,Married,194190,7.0,14,1,5.0,2,3,0,2,1,3,2.0,3.0,3.0,7.170411835748793,-0.8295881642512066,0.6,0.0,0.6666666666666666,0.2857142857142857,64730.0,4.666666666666667,-1.6591763285024133,0
27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,913,Male,1,Research Scientist,Single,28110,2.0,20,0,6.0,3,4,1,2,3,4,4.0,4.0,2.0,6.4101211705532695,-1.5898788294467305,0.6666666666666666,0.25,0.5,1.0,28110.0,5.0,-4.769636488340192,0
40,Yes,Travel_Rarely,Sales,16,4,Marketing,914,Male,1,Research Director,Single,36330,3.0,16,2,10.0,0,4,0,3,3,3,1.0,1.0,1.0,10.486748633879783,2.486748633879783,0.4,0.0,0.75,2.0,36330.0,5.333333333333333,9.946994535519131,1
29,No,Travel_Rarely,Research & Development,20,1,Medical,915,Female,2,Manager,Single,41630,9.0,15,1,8.0,4,5,1,4,2,3,3.0,3.0,3.0,7.294751773049646,-0.7052482269503537,0.625,0.2,0.8,0.3333333333333333,20815.0,5.0,-1.4104964539007074,0
36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,916,Female,3,Sales Executive,Married,21320,4.0,20,0,9.0,1,3,0,2,2,4,2.0,1.0,3.0,7.88170243204578,-0.11829756795421975,0.3333333333333333,0.0,0.6666666666666666,1.5,7106.666666666667,5.0,-0.2365951359084395,0
25,No,Travel_Frequently,Sales,5,1,Marketing,917,Male,4,Manufacturing Director,Divorced,139730,1.0,14,0,7.0,3,7,0,7,2,3,4.0,3.0,3.0,6.098032904148784,-1.9019670958512158,1.0,0.0,1.0,0.0,34932.5,4.666666666666667,-3.8039341917024316,0
39,No,Travel_Rarely,Sales,10,3,Marketing,918,Female,2,Research Director,Married,26840,4.0,12,0,7.0,2,5,1,0,3,3,4.0,2.0,3.0,6.773751788268957,-1.2262482117310434,0.7142857142857143,0.2,0.0,0.5,13420.0,4.0,-2.4524964234620867,0
49,No,Travel_Rarely,Sales,4,2,Life Sciences,919,Male,2,Research Director,Married,108450,3.0,24,0,27.0,4,4,1,2,2,4,1.0,2.0,3.0,7.800969316596932,-0.19903068340306795,0.14814814814814814,0.25,0.5,7.666666666666667,54225.0,6.0,-0.3980613668061359,0
50,No,Travel_Rarely,Research & Development,2,2,Medical,920,Male,3,Sales Executive,Divorced,43770,5.0,12,1,19.0,2,14,1,11,2,3,4.0,1.0,3.0,7.78853125,-0.21146874999999987,0.7368421052631579,0.07142857142857142,0.7857142857142857,1.0,14590.0,4.0,-0.42293749999999974,0
20,No,Travel_Rarely,Research & Development,18,4,Medical,921,Female,2,Sales Executive,Single,37430,1.0,13,1,2.0,2,2,2,2,3,3,3.0,3.0,3.0,6.625714115402956,-1.374285884597044,1.0,1.0,1.0,0.0,18715.0,4.333333333333333,-2.748571769194088,0
34,No,Travel_Rarely,Research & Development,10,3,Medical,922,Male,3,Laboratory Technician,Divorced,41480,1.0,11,0,11.0,3,11,7,9,3,3,4.0,2.0,3.0,7.7068788745827375,-0.29312112541726254,1.0,0.6363636363636364,0.8181818181818182,0.0,13826.666666666666,3.6666666666666665,-0.5862422508345251,0
36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,923,Female,2,Healthcare Representative,Single,10510,2.0,14,0,15.0,2,4,1,3,3,3,1.0,2.0,3.0,5.986487573099415,-2.0135124269005846,0.26666666666666666,0.25,0.75,5.5,5255.0,4.666666666666667,-4.027024853801169,0
49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,924,Female,2,Research Scientist,Married,107390,2.0,11,3,30.0,3,15,2,12,3,3,3.0,3.0,3.0,8.499204545454544,0.4992045454545444,0.5,0.13333333333333333,0.8,7.5,53695.0,3.6666666666666665,0.9984090909090888,0
36,No,Non-Travel,Research & Development,8,4,Life Sciences,925,Male,4,Laboratory Technician,Married,103880,0.0,14,0,4.0,2,3,1,2,3,3,4.0,3.0,3.0,7.954062932226832,-0.04593706777316786,0.75,0.3333333333333333,0.6666666666666666,0.0,25970.0,4.666666666666667,-0.09187413554633572,0
36,No,Travel_Rarely,Research & Development,2,2,Medical,926,Female,2,Healthcare Representative,Divorced,114160,6.0,16,0,13.0,2,5,0,4,3,3,4.0,1.0,3.0,6.310086367880485,-1.6899136321195147,0.38461538461538464,0.0,0.8,1.3333333333333333,57080.0,5.333333333333333,-3.3798272642390295,0
54,No,Travel_Rarely,Sales,24,3,Marketing,927,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,3,3,2.0,3.0,3.0,7.584176328502415,-0.41582367149758515,0.2777777777777778,0.4,0.7,8.666666666666666,26000.0,4.666666666666667,-0.8316473429951703,0
43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,928,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3,3,3.0,3.0,3.0,7.632412764003673,-0.3675872359963268,1.0,0.42857142857142855,0.7857142857142857,0.0,24220.0,3.6666666666666665,-0.7351744719926536,0
35,Yes,Travel_Frequently,Research & Development,17,4,Medical,929,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,2,3,4.0,4.0,4.0,8.41637077294686,0.41637077294686087,0.8461538461538461,0.5454545454545454,0.6363636363636364,0.6666666666666666,54720.0,3.6666666666666665,0.41637077294686087,1
38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,930,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,3,3,4.0,4.0,4.0,7.198089990817263,-0.8019100091827367,0.6842105263157895,0.15384615384615385,0.6923076923076923,0.8571428571428571,12255.0,4.0,-0.8019100091827367,0
29,No,Travel_Rarely,Research & Development,1,2,Medical,931,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,2,3,1.0,2.0,2.0,10.704748513946043,2.7047485139460434,1.0,0.0,0.9,0.0,21200.0,4.666666666666667,8.11424554183813,0
33,No,Travel_Rarely,Research & Development,7,3,Medical,932,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,2,3,4.0,4.0,3.0,6.412126774351445,-1.587873225648555,1.0,0.0,0.6666666666666666,0.0,21998.0,6.0,-3.17574645129711,0
32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,933,Male,5,Research Scientist,Divorced,50030,2.0,13,0,10.0,5,9,1,6,3,3,4.0,2.0,2.0,6.599085038986354,-1.4009149610136458,0.9,0.1111111111111111,0.6666666666666666,0.5,10006.0,4.333333333333333,-4.202744883040937,0
31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,934,Female,2,Sales Executive,Married,127420,1.0,11,0,10.0,4,10,0,2,2,3,1.0,4.0,3.0,7.390623278236915,-0.609376721763085,1.0,0.0,0.2,0.0,63710.0,3.6666666666666665,-1.21875344352617,0
49,No,Travel_Rarely,Research & Development,2,4,Medical,935,Male,1,Laboratory Technician,Divorced,42270,4.0,18,0,17.0,3,2,2,2,2,3,4.0,1.0,2.0,9.695243498817968,1.6952434988179679,0.11764705882352941,1.0,1.0,3.75,42270.0,6.0,5.085730496453904,0
38,No,Travel_Frequently,Sales,29,2,Medical,936,Female,1,Sales Executive,Single,39170,1.0,15,3,4.0,2,4,3,3,3,3,4.0,2.0,3.0,7.8067266021207935,-0.1932733978792065,1.0,0.75,0.75,0.0,39170.0,5.0,-0.386546795758413,0
47,No,Travel_Rarely,Research & Development,1,4,Medical,937,Male,3,Laboratory Technician,Divorced,183030,6.0,22,1,29.0,2,3,1,2,2,4,2.0,2.0,3.0,6.711067188983855,-1.2889328110161449,0.10344827586206896,0.3333333333333333,0.6666666666666666,4.333333333333333,61010.0,5.5,-2.5778656220322897,0
49,No,Travel_Rarely,Research & Development,21,3,Medical,938,Male,2,Manufacturing Director,Single,23800,4.0,13,0,23.0,3,8,0,0,1,3,3.0,3.0,3.0,6.3870588235294115,-1.6129411764705885,0.34782608695652173,0.0,0.0,3.75,11900.0,4.333333333333333,-3.225882352941177,0
41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,939,Female,4,Manager,Single,137260,3.0,12,0,21.0,6,2,0,2,4,3,4.0,3.0,3.0,10.959115952051638,2.959115952051638,0.09523809523809523,0.0,1.0,6.333333333333333,34315.0,4.0,5.918231904103276,0
20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,940,Male,1,Sales Representative,Single,47770,1.0,18,1,2.0,3,2,0,2,3,3,4.0,1.0,3.0,7.703551175656985,-0.296448824343015,1.0,0.0,1.0,0.0,47770.0,6.0,-0.59289764868603,0
33,No,Non-Travel,Research & Development,18,2,Medical,941,Female,2,Healthcare Representative,Divorced,63850,1.0,13,0,7.0,6,6,1,2,2,3,3.0,4.0,3.0,9.487822315986874,1.4878223159868735,0.8571428571428571,0.16666666666666666,0.3333333333333333,1.0,31925.0,4.333333333333333,2.975644631973747,0
36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,942,Male,3,Sales Executive,Married,199730,6.0,12,0,10.0,2,3,0,2,3,3,1.0,3.0,2.0,5.958735380116959,-2.041264619883041,0.3,0.0,0.6666666666666666,1.1666666666666667,66576.66666666667,4.0,-6.123793859649123,0
44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,943,Female,3,Healthcare Representative,Divorced,68610,4.0,12,0,8.0,2,2,2,2,2,3,3.0,4.0,3.0,8.52645922746781,0.5264592274678108,0.25,1.0,1.0,1.5,22870.0,4.0,1.0529184549356216,0
23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,944,Female,3,Laboratory Technician,Single,49690,1.0,12,0,5.0,3,5,1,2,3,3,4.0,3.0,3.0,8.093856481481481,0.09385648148148107,1.0,0.2,0.4,0.0,16563.333333333332,4.0,0.18771296296296214,1
38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,945,Male,1,Sales Executive,Married,198450,7.0,11,1,7.0,3,0,0,0,3,3,4.0,3.0,2.0,7.388344955834496,-0.611655044165504,0.0,0.0,0.0,1.0,198450.0,3.6666666666666665,-1.834965132496512,0
53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,946,Male,4,Research Director,Married,133200,3.0,11,0,11.0,2,4,1,2,3,3,2.0,4.0,3.0,8.024024216524216,0.024024216524216158,0.36363636363636365,0.25,0.5,2.3333333333333335,33300.0,3.6666666666666665,0.048048433048432315,0
48,Yes,Travel_Frequently,Sales,10,2,Marketing,947,Male,1,Healthcare Representative,Married,63470,2.0,12,1,19.0,3,9,7,7,1,3,4.0,3.0,3.0,9.882666432255041,1.882666432255041,0.47368421052631576,0.7777777777777778,0.7777777777777778,5.0,63470.0,4.0,3.765332864510082,1
32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,948,Male,2,Research Scientist,Single,27430,1.0,19,1,1.0,2,1,0,0,3,3,4.0,2.0,3.0,7.527459658828954,-0.4725403411710456,1.0,0.0,0.0,0.0,13715.0,6.333333333333333,-0.9450806823420912,1
26,No,Non-Travel,Research & Development,18,2,Medical,949,Male,1,Human Resources,Single,108800,1.0,23,1,7.0,5,7,5,7,3,4,4.0,4.0,3.0,7.190238095238095,-0.8097619047619053,1.0,0.7142857142857143,1.0,0.0,108800.0,5.75,-1.6195238095238107,0
55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,950,Male,5,Laboratory Technician,Divorced,23420,5.0,11,2,8.0,2,4,1,2,3,3,1.0,2.0,3.0,7.700374887082203,-0.2996251129177967,0.5,0.25,0.5,0.8,4684.0,3.6666666666666665,-0.5992502258355934,0
34,No,Travel_Rarely,Sales,28,3,Life Sciences,951,Female,2,Research Scientist,Married,176500,1.0,19,1,15.0,6,15,4,13,1,3,2.0,4.0,4.0,7.968867337164751,-0.031132662835249292,1.0,0.26666666666666666,0.8666666666666667,0.0,88250.0,6.333333333333333,-0.031132662835249292,0
60,No,Travel_Rarely,Sales,17,4,Medical,952,Male,1,Manager,Divorced,40250,3.0,13,1,19.0,5,1,0,0,2,3,3.0,4.0,4.0,6.2356461611826415,-1.7643538388173585,0.05263157894736842,0.0,0.0,6.0,40250.0,4.333333333333333,-1.7643538388173585,0
33,No,Travel_Rarely,Sales,3,3,Life Sciences,953,Male,3,Manager,Married,97250,1.0,11,0,14.0,0,14,2,13,3,3,2.0,2.0,3.0,7.787044252044252,-0.212955747955748,1.0,0.14285714285714285,0.9285714285714286,0.0,32416.666666666668,3.6666666666666665,-0.425911495911496,0
37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,954,Male,1,Laboratory Technician,Divorced,119040,1.0,12,1,6.0,4,6,1,3,3,3,3.0,4.0,2.0,6.513645404663922,-1.4863545953360777,1.0,0.16666666666666666,0.5,0.0,119040.0,4.0,-4.459063786008233,0
34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,955,Male,1,Healthcare Representative,Married,21770,1.0,13,0,10.0,5,10,8,7,3,3,2.0,4.0,3.0,7.057042624521072,-0.9429573754789278,1.0,0.8,0.7,0.0,21770.0,4.333333333333333,-1.8859147509578555,0
23,Yes,Travel_Rarely,Research & Development,12,2,Medical,956,Male,2,Research Scientist,Divorced,75250,1.0,14,2,3.0,2,3,0,2,3,3,3.0,4.0,3.0,9.22052267573696,1.2205226757369605,1.0,0.0,0.6666666666666666,0.0,37625.0,4.666666666666667,2.441045351473921,1
44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,957,Male,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,7,4,3,3.0,4.0,3.0,8.505449790794978,0.5054497907949784,0.8888888888888888,0.75,0.875,1.0,48340.0,4.666666666666667,1.0108995815899569,0
35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,958,Male,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,4,3,3,1.0,4.0,4.0,8.161027658559846,0.16102765855984558,0.8333333333333334,0.2,0.8,0.0,6806.666666666667,5.333333333333333,0.16102765855984558,0
43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,959,Male,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,8,1,3,4.0,4.0,3.0,8.093515046296297,0.09351504629629659,1.0,0.8,0.8,0.0,11100.0,3.6666666666666665,0.18703009259259318,0
24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,960,Male,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,4,3,3,3.0,3.0,3.0,6.711200604370061,-1.2887993956299386,1.0,0.0,0.8,0.0,3506.6666666666665,4.333333333333333,-2.5775987912598772,0
41,No,Travel_Rarely,Sales,6,4,Marketing,961,Male,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,7,3,3,4.0,3.0,3.0,7.034598364598365,-0.9654016354016353,1.0,0.8,0.7,0.0,28210.0,5.666666666666667,-1.9308032708032705,0
29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,962,Male,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,2,3,3,4.0,3.0,3.0,7.925632515632516,-0.07436748436748442,0.5555555555555556,0.2,0.4,0.4444444444444444,96185.0,3.6666666666666665,-0.14873496873496883,0
36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,963,Female,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,7,1,3,3.0,4.0,2.0,6.286331168831168,-1.7136688311688317,0.7647058823529411,0.46153846153846156,0.5384615384615384,1.3333333333333333,13690.0,3.6666666666666665,-5.141006493506495,0
45,No,Non-Travel,Sales,2,3,Life Sciences,964,Female,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,4,2,3,3.0,3.0,2.0,6.297184716361931,-1.7028152836380688,0.92,0.6086956521739131,0.17391304347826086,0.6666666666666666,41980.0,5.0,-5.108445850914206,0
