Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MeanWorkingHours,StdWorkingHours,PercentOvertime,TotalDaysWorked
44,0,Travel_Rarely,Sales,26,1,Marketing,821,Male,1,Sales Representative,Married,107610,3.0,11,1,24.0,5,20,14,17,2,3,4.0,1.0,4.0,7.881761280931586,0.2904947734558081,34.06113537117904,229
39,0,Travel_Rarely,Sales,6,1,Technical Degree,822,Female,2,Laboratory Technician,Single,51750,4.0,17,1,9.0,2,2,2,2,4,3,2.0,2.0,3.0,7.125110867446394,0.32537844539785815,0.0,228
46,0,Travel_Rarely,Research & Development,4,2,Life Sciences,823,Male,3,Manufacturing Director,Married,138260,8.0,11,0,23.0,1,13,5,1,2,3,3.0,2.0,4.0,7.023544260027663,0.30370832933740116,0.0,241
35,0,Travel_Rarely,Research & Development,23,4,Life Sciences,824,Male,2,Research Scientist,Single,63340,1.0,14,0,11.0,2,11,3,3,4,3,4.0,2.0,1.0,6.203768801552643,0.29353151444664105,0.0,229
23,0,Travel_Rarely,Research & Development,2,4,Medical,825,Female,2,Manager,Single,49360,0.0,19,1,5.0,2,4,1,2,2,3,1.0,3.0,3.0,7.7095987654321,0.31693519304960416,17.094017094017094,234
40,1,Travel_Rarely,Research & Development,2,3,Medical,826,Male,2,Research Director,Single,47750,3.0,15,1,15.0,3,5,1,0,4,3,4.0,1.0,1.0,7.620850241545893,0.2956895236563221,9.565217391304348,230
34,0,Travel_Rarely,Human Resources,2,3,Human Resources,827,Male,2,Manufacturing Director,Married,28180,1.0,13,1,10.0,2,10,8,6,3,3,4.0,3.0,3.0,10.289966761633428,0.32028600832181053,100.0,234
31,1,Travel_Frequently,Research & Development,29,3,Life Sciences,828,Female,2,Healthcare Representative,Single,25150,1.0,14,0,7.0,3,7,7,7,2,3,4.0,3.0,1.0,6.3646038647343,0.30095743302118305,0.0,230
50,0,Travel_Frequently,Research & Development,6,3,Medical,829,Male,1,Manager,Single,23420,1.0,12,1,32.0,2,32,13,9,2,3,3.0,4.0,3.0,9.983714689265538,0.3158631918976569,100.0,236
34,0,Travel_Rarely,Sales,25,5,Marketing,830,Female,1,Research Scientist,Married,41940,0.0,17,2,12.0,3,11,5,7,3,3,2.0,3.0,3.0,10.494251676245211,0.34301254212846005,100.0,232
42,0,Travel_Rarely,Research & Development,1,3,Life Sciences,831,Female,1,Manufacturing Director,Married,106850,4.0,11,3,4.0,2,1,0,0,3,3,3.0,2.0,3.0,6.595753472222222,0.32961206347016947,0.0,240
37,0,Travel_Rarely,Research & Development,2,2,Medical,832,Male,1,Research Scientist,Married,20220,1.0,12,0,10.0,1,10,3,7,3,3,1.0,4.0,3.0,8.006495911495913,0.3174692919734424,53.246753246753244,231
29,0,Travel_Rarely,Research & Development,1,3,Medical,833,Female,1,Manager,Married,23140,3.0,13,0,9.0,5,7,0,7,4,3,3.0,1.0,3.0,6.202246732026143,0.30349076526913893,0.0,238
33,0,Travel_Rarely,Research & Development,1,1,Life Sciences,834,Male,1,Research Scientist,Single,42560,1.0,13,3,5.0,1,5,0,2,3,3,4.0,2.0,3.0,7.208550309966618,0.2907736412898532,0.0,233
45,0,Travel_Rarely,Sales,3,3,Life Sciences,835,Male,3,Laboratory Technician,Married,35800,4.0,20,1,8.0,1,5,0,3,2,4,4.0,4.0,3.0,6.04475360297536,0.2914774219185938,0.0,239
42,0,Travel_Frequently,Human Resources,1,4,Technical Degree,836,Male,2,Manufacturing Director,Married,31620,2.0,17,2,24.0,1,20,13,9,3,3,4.0,4.0,1.0,8.067896174863389,0.30622085712758434,58.19672131147541,244
40,0,Travel_Rarely,Sales,10,1,Life Sciences,837,Female,1,Manufacturing Director,Married,65240,0.0,13,1,9.0,2,8,7,1,4,3,1.0,1.0,4.0,6.323114997713763,0.3092509767791521,0.0,243
33,0,Travel_Rarely,Research & Development,9,3,Medical,838,Female,2,Manufacturing Director,Married,28990,1.0,17,0,15.0,3,15,5,7,2,3,2.0,3.0,3.0,10.617287649219467,0.2826306452176679,100.0,242
40,0,Travel_Rarely,Sales,5,5,Life Sciences,839,Male,1,Manufacturing Director,Single,52310,1.0,12,2,21.0,4,21,7,7,3,3,3.0,4.0,3.0,8.432153916211295,0.3111845696426344,92.62295081967213,244
24,0,Travel_Rarely,Sales,10,2,Marketing,840,Male,1,Manufacturing Director,Divorced,23560,0.0,13,0,2.0,5,1,0,0,3,3,3.0,1.0,3.0,6.096182277318641,0.2827827153248196,0.0,242
40,0,Non-Travel,Research & Development,7,3,Medical,841,Male,1,Research Scientist,Divorced,28000,3.0,12,2,8.0,0,2,2,2,2,3,4.0,4.0,3.0,8.382793847566575,0.30307269231617273,91.32231404958677,242
45,0,Travel_Rarely,Research & Development,4,3,Medical,842,Female,3,Laboratory Technician,Divorced,118360,1.0,22,0,10.0,2,10,7,7,4,4,1.0,2.0,3.0,6.594626113455227,0.30876503992796395,0.0,237
35,0,Travel_Rarely,Research & Development,10,1,Life Sciences,843,Male,1,Healthcare Representative,Married,109030,0.0,11,0,6.0,3,5,4,2,4,3,2.0,3.0,3.0,7.77234075670498,0.31506439981026285,23.70689655172414,232
32,0,Travel_Rarely,Research & Development,22,4,Medical,844,Male,1,Sales Executive,Married,29730,3.0,22,0,12.0,0,7,2,5,4,4,4.0,2.0,3.0,7.27428999538958,0.3262900934875974,1.2448132780082988,241
36,0,Travel_Rarely,Sales,9,3,Marketing,845,Female,4,Research Scientist,Single,142750,3.0,18,1,7.0,5,3,1,2,2,3,3.0,4.0,2.0,9.089532103825135,0.3040379978686084,100.0,244
48,0,Travel_Rarely,Research & Development,12,4,Medical,846,Male,1,Laboratory Technician,Divorced,55620,8.0,13,1,18.0,2,8,7,7,3,3,3.0,3.0,3.0,7.859650726676042,0.2978340177543629,33.755274261603375,237
29,0,Travel_Rarely,Research & Development,23,4,Life Sciences,847,Female,2,Healthcare Representative,Married,45370,6.0,18,1,5.0,5,1,0,0,4,3,3.0,3.0,2.0,7.7590975103734445,0.3028614437796986,21.57676348547718,241
33,0,Travel_Rarely,Research & Development,9,1,Medical,848,Male,1,Healthcare Representative,Married,76420,2.0,20,1,8.0,2,2,2,2,2,4,1.0,1.0,1.0,7.108776115859449,0.2890396996776502,0.0,234
30,1,Travel_Rarely,Research & Development,1,3,Other,849,Male,3,Sales Executive,Married,179240,1.0,13,2,10.0,2,10,6,7,3,3,2.0,1.0,3.0,7.376322173702087,0.29424769352127966,1.7467248908296942,229
38,0,Travel_Frequently,Sales,9,3,Marketing,850,Male,1,Manufacturing Director,Married,52040,3.0,13,1,10.0,2,6,1,2,3,3,3.0,3.0,3.0,6.928822640632263,0.28500279312814114,0.0,239
35,0,Travel_Rarely,Sales,7,2,Life Sciences,851,Male,1,Sales Executive,Single,22770,1.0,12,1,3.0,2,3,1,2,3,3,4.0,1.0,3.0,6.808158014571949,0.28515595867185406,0.0,244
30,0,Travel_Rarely,Research & Development,14,3,Technical Degree,852,Male,5,Research Director,Married,27950,3.0,13,0,9.0,4,4,1,3,3,3,3.0,2.0,3.0,6.50089890319504,0.28817597786706933,0.0,233
35,1,Travel_Rarely,Research & Development,2,3,Medical,853,Female,1,Research Scientist,Divorced,25320,1.0,13,0,1.0,2,1,0,0,1,3,1.0,1.0,3.0,9.684859913793103,0.3028289154127471,100.0,232
53,1,Travel_Rarely,Research & Development,19,3,Life Sciences,854,Male,2,Manager,Married,25590,0.0,25,0,34.0,2,33,1,9,3,4,3.0,4.0,3.0,6.5080817395264114,0.29785949952313523,0.0,244
38,1,Travel_Rarely,Research & Development,2,3,Medical,855,Female,3,Sales Executive,Married,49080,4.0,19,1,7.0,3,5,1,4,2,3,3.0,2.0,3.0,7.6001531778692275,0.2946915692742277,9.053497942386832,243
32,0,Non-Travel,Research & Development,10,4,Life Sciences,856,Female,5,Research Scientist,Married,23800,4.0,13,0,9.0,5,6,1,2,3,3,4.0,1.0,2.0,7.38128205128205,0.2924340272904068,1.7094017094017095,234
48,0,Travel_Rarely,Research & Development,2,5,Life Sciences,857,Male,1,Sales Executive,Married,47650,8.0,12,1,10.0,4,8,7,6,3,3,3.0,1.0,2.0,7.112005507662835,0.3188115126232051,0.8620689655172413,232
34,0,Travel_Rarely,Research & Development,3,3,Life Sciences,858,Male,2,Sales Executive,Single,20440,1.0,11,0,1.0,2,1,0,0,3,3,1.0,4.0,1.0,7.4221641097164115,0.27580356064870326,1.6736401673640167,239
55,0,Travel_Rarely,Research & Development,11,1,Medical,859,Female,1,Laboratory Technician,Married,26930,1.0,18,0,36.0,6,36,2,13,2,3,3.0,4.0,3.0,6.372202041785375,0.31048355433662744,0.0,234
34,0,Travel_Rarely,Research & Development,2,2,Life Sciences,860,Male,2,Research Scientist,Married,65860,9.0,18,1,9.0,3,2,2,1,3,3,2.0,3.0,2.0,6.133991228070174,0.3169062625168234,0.0,228
26,0,Travel_Rarely,Research & Development,4,3,Life Sciences,861,Male,1,Research Director,Married,32940,1.0,11,0,1.0,6,1,0,0,3,3,1.0,4.0,3.0,7.301570199907019,0.29719129073427863,1.6736401673640167,239
38,0,Travel_Rarely,Sales,14,2,Marketing,862,Female,1,Sales Executive,Married,41710,0.0,23,0,10.0,4,9,7,7,4,4,3.0,2.0,3.0,7.006115819209039,0.3349704871691525,0.423728813559322,236
38,0,Travel_Rarely,Research & Development,2,3,Life Sciences,863,Female,1,Manufacturing Director,Single,27780,2.0,13,0,8.0,5,3,1,2,2,3,2.0,2.0,4.0,7.2450107758620685,0.30231805445381227,0.8620689655172413,232
36,0,Travel_Rarely,Human Resources,1,3,Human Resources,864,Male,1,Research Scientist,Single,23770,6.0,13,2,15.0,3,1,0,0,3,3,2.0,3.0,3.0,7.4275481000481,0.2794086486597335,1.2987012987012987,231
29,0,Travel_Rarely,Research & Development,10,3,Life Sciences,865,Male,1,Sales Representative,Single,24040,1.0,17,0,10.0,3,10,1,5,2,3,2.0,1.0,3.0,8.108851383028599,0.28637670575010055,67.51054852320675,237
35,0,Travel_Rarely,Sales,12,2,Life Sciences,866,Female,2,Sales Executive,Single,23180,3.0,19,0,10.0,4,5,0,4,4,3,1.0,3.0,3.0,9.299442007797271,0.3090985479680972,100.0,228
39,0,Travel_Rarely,Sales,2,2,Medical,867,Female,1,Sales Executive,Married,20080,2.0,12,0,11.0,3,7,7,6,3,3,4.0,3.0,3.0,7.768857142857144,0.3079959558473815,21.224489795918366,245
29,0,Travel_Frequently,Research & Development,5,1,Medical,868,Female,1,Research Scientist,Divorced,62440,1.0,22,0,6.0,3,6,1,3,3,4,1.0,4.0,4.0,6.832889123300516,0.3006833817823355,0.0,237
50,0,Travel_Rarely,Research & Development,4,2,Medical,869,Female,1,Laboratory Technician,Married,27990,4.0,12,1,27.0,0,1,0,0,1,3,3.0,3.0,3.0,9.387326388888887,0.30435543474965454,100.0,240
23,0,Travel_Rarely,Research & Development,7,2,Life Sciences,870,Female,3,Manager,Married,105520,2.0,11,0,4.0,2,2,2,2,3,3,4.0,3.0,3.0,6.664042824074075,0.2799207392684225,0.0,240
36,0,Travel_Frequently,Sales,21,3,Life Sciences,871,Male,2,Human Resources,Married,23290,3.0,15,0,9.0,2,3,0,2,3,3,1.0,1.0,3.0,9.216660756501183,0.3011915924987204,100.0,235
42,0,Travel_Rarely,Research & Development,8,2,Life Sciences,872,Female,5,Manager,Single,40140,8.0,13,1,24.0,3,1,0,1,3,3,4.0,4.0,3.0,5.996898719707361,0.3036532479540212,0.0,243
35,0,Travel_Rarely,Sales,4,3,Medical,873,Female,2,Laboratory Technician,Married,74030,1.0,12,1,10.0,4,10,6,8,3,3,2.0,3.0,2.0,6.391757741347906,0.2849607400752117,0.0,244
34,0,Travel_Frequently,Research & Development,25,1,Life Sciences,874,Female,1,Manager,Married,22590,1.0,14,0,8.0,2,8,7,7,3,3,4.0,3.0,2.0,5.995439415708812,0.28113474912871633,0.0,232
40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,875,Male,2,Laboratory Technician,Married,69320,1.0,13,0,5.0,5,5,1,2,3,3,4.0,1.0,3.0,6.491637115839243,0.29440677328290993,0.0,235
43,0,Travel_Rarely,Research & Development,1,1,Other,876,Male,1,Manager,Divorced,46780,5.0,25,1,8.0,0,6,0,2,4,4,4.0,2.0,3.0,7.030567738791423,0.2830125125579979,0.0,228
35,0,Travel_Rarely,Sales,6,3,Marketing,877,Female,3,Sales Representative,Married,135820,1.0,17,1,1.0,3,1,0,1,2,3,3.0,4.0,2.0,7.320544825941822,0.3125840027256481,1.7167381974248928,233
46,0,Travel_Rarely,Research & Development,12,4,Technical Degree,878,Male,1,Laboratory Technician,Single,23320,1.0,11,0,27.0,2,26,0,12,3,3,4.0,1.0,1.0,6.5991343937298295,0.31220703943534067,0.0,241
28,1,Travel_Rarely,Human Resources,1,3,Medical,879,Female,2,Laboratory Technician,Married,24130,1.0,16,1,1.0,2,1,0,0,3,3,3.0,2.0,3.0,8.4173417721519,0.29911382095061256,91.9831223628692,237
22,0,Non-Travel,Sales,17,2,Marketing,880,Male,3,Sales Executive,Married,97050,1.0,18,2,4.0,3,4,1,3,2,3,2.0,3.0,2.0,8.882230426629162,0.29529050904998716,100.0,237
50,0,Travel_Frequently,Research & Development,3,3,Other,881,Male,2,Research Scientist,Married,42940,2.0,20,0,32.0,2,30,12,13,2,4,2.0,3.0,3.0,9.425232053040695,0.29889476453190084,100.0,243
32,0,Travel_Rarely,Research & Development,3,2,Life Sciences,882,Male,3,Research Scientist,Married,47210,3.0,14,1,6.0,3,3,0,2,3,3,2.0,4.0,3.0,6.344614463601533,0.28471052511145,0.0,232
44,0,Travel_Rarely,Research & Development,10,3,Technical Degree,883,Male,3,Manager,Divorced,25190,0.0,21,2,23.0,2,22,1,10,3,4,2.0,4.0,2.0,8.780374942844077,0.28898287820006097,99.58847736625515,243
30,0,Travel_Rarely,Research & Development,4,3,Medical,884,Female,1,Research Director,Married,21210,1.0,13,1,6.0,2,6,1,1,3,3,2.0,2.0,2.0,6.562242489270386,0.3075193202146755,0.0,233
45,0,Travel_Rarely,Sales,29,2,Technical Degree,885,Female,2,Research Scientist,Single,29730,1.0,12,0,10.0,2,10,1,4,3,3,3.0,1.0,3.0,8.875014679313463,0.3019731069148781,99.59349593495935,246
45,0,Non-Travel,Sales,2,4,Life Sciences,886,Male,2,Manufacturing Director,Married,58550,1.0,14,1,10.0,3,10,4,5,2,3,1.0,1.0,3.0,7.908878159275155,0.28440061022945223,38.197424892703864,233
31,0,Travel_Frequently,Research & Development,7,3,Medical,887,Male,2,Research Scientist,Single,36170,7.0,21,1,10.0,5,5,0,3,3,4,4.0,1.0,3.0,7.144681688125895,0.29113658431938594,0.4291845493562232,233
36,0,Travel_Rarely,Research & Development,18,1,Medical,888,Male,2,Manufacturing Director,Married,67250,9.0,17,1,7.0,3,3,1,1,3,3,3.0,3.0,3.0,10.91689342403628,0.29142160784568966,100.0,245
34,0,Travel_Frequently,Sales,28,4,Marketing,889,Male,5,Manufacturing Director,Divorced,103250,1.0,11,1,9.0,3,9,7,2,2,3,3.0,4.0,3.0,6.102161785216178,0.2921484092918247,0.0,239
49,0,Travel_Rarely,Research & Development,1,4,Life Sciences,890,Male,3,Healthcare Representative,Married,69490,1.0,14,1,10.0,2,9,1,4,3,3,3.0,1.0,2.0,7.295703161320316,0.3224983825135018,0.8368200836820083,239
39,0,Travel_Rarely,Research & Development,6,2,Life Sciences,891,Male,3,Research Scientist,Married,106090,2.0,17,1,10.0,2,7,7,7,3,3,2.0,1.0,3.0,6.5673429951690805,0.31260158870590055,0.0,230
27,0,Travel_Rarely,Research & Development,2,1,Life Sciences,892,Male,4,Research Scientist,Divorced,44470,1.0,13,0,7.0,4,7,0,7,3,3,4.0,1.0,3.0,6.090469821673525,0.29789407262142004,0.0,243
35,0,Travel_Rarely,Research & Development,2,3,Medical,893,Female,2,Sales Executive,Married,21570,1.0,25,0,16.0,1,16,1,10,2,4,2.0,1.0,3.0,7.6031040189125285,0.3012176877802954,9.787234042553191,235
28,0,Travel_Rarely,Research & Development,23,3,Life Sciences,894,Male,3,Manufacturing Director,Divorced,46010,0.0,15,2,6.0,2,5,0,0,3,3,2.0,1.0,2.0,7.38428125,0.29790950207353384,1.6666666666666667,240
21,0,Travel_Rarely,Research & Development,3,1,Life Sciences,895,Female,1,Laboratory Technician,Single,170990,1.0,14,1,3.0,2,2,2,2,3,3,3.0,4.0,3.0,7.880823877068558,0.31140972757622326,34.46808510638298,235
18,1,Travel_Frequently,Research & Development,3,5,Medical,896,Male,1,Research Director,Single,24790,1.0,12,1,0.0,2,0,0,0,2,3,2.0,4.0,4.0,8.39764060356653,0.31871973854553987,87.24279835390946,243
47,0,Travel_Rarely,Research & Development,25,4,Medical,897,Male,2,Research Scientist,Married,148520,3.0,19,3,27.0,3,5,1,0,2,3,4.0,3.0,3.0,6.03974173553719,0.2837673082930806,0.0,242
39,0,Travel_Rarely,Sales,2,4,Life Sciences,898,Male,1,Laboratory Technician,Divorced,72640,0.0,17,0,11.0,5,10,0,7,3,3,3.0,3.0,3.0,6.870003687315634,0.2997682508766481,0.0,226
40,0,Travel_Rarely,Research & Development,22,1,Life Sciences,899,Male,1,Laboratory Technician,Married,56660,1.0,14,1,18.0,2,18,14,12,3,3,1.0,3.0,3.0,7.586946859903382,0.2982538622361344,8.26086956521739,230
35,0,Non-Travel,Research & Development,29,3,Medical,900,Female,2,Sales Executive,Married,78230,1.0,13,1,15.0,3,14,2,9,3,3,3.0,3.0,3.0,6.191809178743961,0.269876990739222,0.0,230
37,0,Travel_Rarely,Research & Development,29,4,Technical Degree,901,Male,1,Laboratory Technician,Married,78800,3.0,12,1,9.0,2,4,0,2,4,3,3.0,3.0,2.0,7.993996978149697,0.29750588054315363,50.2092050209205,239
39,0,Travel_Frequently,Research & Development,2,3,Technical Degree,902,Female,2,Manager,Single,131940,0.0,11,0,10.0,2,9,3,8,3,3,1.0,3.0,1.0,6.660409482758621,0.3159490885834994,0.0,232
45,0,Travel_Rarely,Research & Development,28,3,Life Sciences,903,Female,2,Laboratory Technician,Divorced,50670,1.0,11,2,10.0,3,10,3,9,2,3,4.0,4.0,3.0,7.3171510560146915,0.2922199735100765,0.8264462809917356,242
38,0,Travel_Rarely,Research & Development,2,4,Life Sciences,904,Female,3,Sales Executive,Married,50790,3.0,11,0,10.0,3,5,0,2,3,3,4.0,3.0,4.0,9.588505007153076,0.297982001351927,100.0,233
35,1,Travel_Rarely,Research & Development,2,3,Life Sciences,905,Male,3,Healthcare Representative,Married,23210,9.0,12,1,15.0,0,13,6,0,3,3,4.0,1.0,3.0,5.966612268518518,0.3219002391298424,0.0,240
37,0,Travel_Rarely,Research & Development,22,3,Life Sciences,906,Female,2,Healthcare Representative,Married,174440,1.0,14,0,8.0,4,8,7,7,3,3,2.0,2.0,1.0,7.9420923520923505,0.2787078258392481,41.125541125541126,231
40,0,Travel_Rarely,Research & Development,8,3,Technical Degree,907,Female,2,Healthcare Representative,Single,24040,6.0,17,0,18.0,2,4,3,3,2,3,3.0,4.0,2.0,9.179383101851851,0.28528835839037314,100.0,240
44,0,Travel_Frequently,Sales,2,2,Marketing,908,Male,1,Laboratory Technician,Married,34520,4.0,11,1,14.0,2,10,0,2,2,3,1.0,4.0,3.0,8.593498563218393,0.3074620738915875,96.98275862068965,232
48,0,Travel_Frequently,Sales,10,4,Marketing,909,Female,3,Manager,Married,22700,2.0,14,3,23.0,2,2,2,2,3,3,3.0,4.0,3.0,7.111725146198831,0.27327473602291175,0.0,228
35,1,Travel_Rarely,Research & Development,9,3,Life Sciences,910,Male,2,Manager,Divorced,173990,6.0,12,0,7.0,3,2,2,2,1,3,3.0,4.0,2.0,10.698715866290017,0.29722791337615523,100.0,236
24,0,Travel_Frequently,Research & Development,15,3,Life Sciences,911,Male,2,Research Scientist,Single,54880,1.0,22,1,6.0,6,6,1,3,3,4,1.0,4.0,3.0,8.687724314272431,0.305603361051763,98.32635983263597,239
27,0,Travel_Rarely,Sales,10,4,Life Sciences,912,Male,3,Sales Executive,Married,194190,7.0,14,1,5.0,2,3,0,2,1,3,2.0,3.0,3.0,7.170411835748793,0.29568883172824545,0.0,230
27,0,Travel_Frequently,Research & Development,7,3,Life Sciences,913,Male,1,Research Scientist,Single,28110,2.0,20,0,6.0,3,4,1,2,3,4,4.0,4.0,2.0,6.4101211705532695,0.3113586344286259,0.0,243
40,1,Travel_Rarely,Sales,16,4,Marketing,914,Male,1,Research Director,Single,36330,3.0,16,2,10.0,0,4,0,3,3,3,1.0,1.0,1.0,10.486748633879781,0.3205021319134655,100.0,244
29,0,Travel_Rarely,Research & Development,20,1,Medical,915,Female,2,Manager,Single,41630,9.0,15,1,8.0,4,5,1,4,2,3,3.0,3.0,3.0,7.294751773049645,0.29817095238153457,0.425531914893617,235
36,0,Travel_Rarely,Research & Development,23,3,Life Sciences,916,Female,3,Sales Executive,Married,21320,4.0,20,0,9.0,1,3,0,2,2,4,2.0,1.0,3.0,7.881702432045779,0.32078854717234895,36.48068669527897,233
25,0,Travel_Frequently,Sales,5,1,Marketing,917,Male,4,Manufacturing Director,Divorced,139730,1.0,14,0,7.0,3,7,0,7,2,3,4.0,3.0,3.0,6.098032904148784,0.3153948219939724,0.0,233
39,0,Travel_Rarely,Sales,10,3,Marketing,918,Female,2,Research Director,Married,26840,4.0,12,0,7.0,2,5,1,0,3,3,4.0,2.0,3.0,6.773751788268957,0.3117613552242345,0.0,233
49,0,Travel_Rarely,Sales,4,2,Life Sciences,919,Male,2,Research Director,Married,108450,3.0,24,0,27.0,4,4,1,2,2,4,1.0,2.0,3.0,7.800969316596931,0.2872744994562081,24.267782426778243,239
50,0,Travel_Rarely,Research & Development,2,2,Medical,920,Male,3,Sales Executive,Divorced,43770,5.0,12,1,19.0,2,14,1,11,2,3,4.0,1.0,3.0,7.78853125,0.3272748953287271,24.166666666666668,240
20,0,Travel_Rarely,Research & Development,18,4,Medical,921,Female,2,Sales Executive,Single,37430,1.0,13,1,2.0,2,2,2,2,3,3,3.0,3.0,3.0,6.625714115402956,0.266704063132436,0.0,233
34,0,Travel_Rarely,Research & Development,10,3,Medical,922,Male,3,Laboratory Technician,Divorced,41480,1.0,11,0,11.0,3,11,7,9,3,3,4.0,2.0,3.0,7.706878874582737,0.30243040606344307,18.4549356223176,233
36,0,Travel_Rarely,Research & Development,1,3,Life Sciences,923,Female,2,Healthcare Representative,Single,10510,2.0,14,0,15.0,2,4,1,3,3,3,1.0,2.0,3.0,5.986487573099417,0.3048415269565179,0.0,228
49,0,Travel_Rarely,Human Resources,6,2,Life Sciences,924,Female,2,Research Scientist,Married,107390,2.0,11,3,30.0,3,15,2,12,3,3,3.0,3.0,3.0,8.499204545454544,0.2956017625652467,95.0413223140496,242
36,0,Non-Travel,Research & Development,8,4,Life Sciences,925,Male,4,Laboratory Technician,Married,103880,0.0,14,0,4.0,2,3,1,2,3,3,4.0,3.0,3.0,7.954062932226833,0.2710364651749351,45.643153526970956,241
36,0,Travel_Rarely,Research & Development,2,2,Medical,926,Female,2,Healthcare Representative,Divorced,114160,6.0,16,0,13.0,2,5,0,4,3,3,4.0,1.0,3.0,6.310086367880485,0.3009884267329131,0.0,238
54,0,Travel_Rarely,Sales,24,3,Marketing,927,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,3,3,2.0,3.0,3.0,7.584176328502415,0.31296049148466076,8.695652173913043,230
43,0,Travel_Rarely,Research & Development,2,4,Life Sciences,928,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3,3,3.0,3.0,3.0,7.632412764003673,0.2975075279332331,11.983471074380166,242
35,1,Travel_Frequently,Research & Development,17,4,Medical,929,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,2,3,4.0,4.0,4.0,8.41637077294686,0.2926028763426772,91.73913043478261,230
38,0,Travel_Frequently,Research & Development,19,2,Life Sciences,930,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,3,3,4.0,4.0,4.0,7.198089990817263,0.3124999511687503,0.0,242
29,0,Travel_Rarely,Research & Development,1,2,Medical,931,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,2,3,1.0,2.0,2.0,10.704748513946043,0.2954969428048844,100.0,243
33,0,Travel_Rarely,Research & Development,7,3,Medical,932,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,2,3,4.0,4.0,3.0,6.412126774351445,0.2847761014158636,0.0,227
32,0,Travel_Rarely,Research & Development,5,4,Technical Degree,933,Male,5,Research Scientist,Divorced,50030,2.0,13,0,10.0,5,9,1,6,3,3,4.0,2.0,2.0,6.599085038986354,0.31846229711980717,0.0,228
31,0,Travel_Rarely,Research & Development,28,4,Technical Degree,934,Female,2,Sales Executive,Married,127420,1.0,11,0,10.0,4,10,0,2,2,3,1.0,4.0,3.0,7.390623278236914,0.29758124595048274,1.2396694214876034,242
